symbol,name,type
EWQ,iShares MSCI France Index Fund,etf
EWRE,Guggenheim S&P 500 Equal Weight Real Estate ETF,etf
EWS,iShares MSCI Singapore Capped ETF,etf
EWSC,Guggenheim S&P SmallCap 600 Equal Weight ETF,etf
EWT,iShares MSCI Taiwan Capped ETF,etf
EWU,iShares MSCI United Kingdom ETF,etf
EWUS,iShares MSCI UK Small Cap Index Fund,etf
EWV,ProShares UltraShort MSCI Japan,etf
EWW,iShares MSCI Mexico Capped Investable Market Index Fund,etf
EWX,SPDR S&P Emerging Markets Small Cap ETF,etf
EWY,iShares MSCI South Korea Capped Index Fund,etf
EWZ,iShares MSCI Brazil Capped Index Fund,etf
EWZS,iShares MSCI Brazil Small-Cap ETF,etf
EXI,iShares Global Industrials ETF,etf
EXT,WisdomTree Total Earnings Fund,etf
EYLD,Cambria Emerging Shareholder Yield ETF,etf
EZA,iShares MSCI South Africa Index Fund,etf
EZJ,ProShares Ultra MSCI Japan,etf
EZM,WisdomTree MidCap Earnings Fund,etf
EZR,WisdomTree Europe Local Recovery Fund,etf
EZU,iShares MSCI EMU Index Fund,etf
EZY,WisdomTree Low P/E Fund,etf
FAAR,First Trust Alternative Absolute Return Strategy ETF,etf
FAB,First Trust Multi Cap Value AlphaDEX Fund,etf
FAD,First Trust Multi Cap Growth AlphaDEX Fund,etf
FALN,iShares Fallen Angels USD Bond ETF,etf
FAN,First Trust Global Wind Energy ETF,etf
FAS,Direxion Financial Bull 3X Shares,etf
FAUS,First Trust Australia AlphaDex fund,etf
FAZ,Direxion Financial Bear 3X Shares,etf
FBGX,FI Enhanced Large Cap Growth ETN,etf
FBND,Fidelity Total Bond ETF,etf
FBT,First Trust Amex Biotech Index Fund,etf
FBZ,First Trust Brazil AlphaDEX Fund,etf
FCA,First Trust China AlphaDEX Fund,etf
FCAN,First Trust Canada AlphaDEX Fund,etf
FCEF,First Trust CEF Income Opportunity ETF,etf
FCG,First Trust Natural Gas ETF,etf
FCOM,Fidelity MSCI Telecommunication Services Index ETF,etf
FCOR,Fidelity Corporate Bond ETF,etf
FCVT,First Trust SSI Strategic Convertible Securities ETF,etf
FDD,First Trust Dow Jones STOXX Select Dividend 30 Index Fund,etf
FDIS,Fidelity MSCI Consumer Discretionary Index ETF,etf
FDIV,First Trust Strategic Income ETF,etf
FDL,First Trust Morningstar ETF,etf
FDLO,Fidelity Low Volatility Factor ETF,etf
FDM,First Trust DJ Select MicroCap ETF,etf
FDMO,Fidelity Momentum Factor ETF,etf
FDN,First Trust DJ Internet Index Fund,etf
FDRR,Fidelity Dividend ETF for Rising Rates,etf
FDT,First Trust Developed Markets Ex-US AlphaDEX Fund,etf
FDTS,First Trust Developed Markets ex-US Small Cap AlphaDEX Fund,etf
FDVV,Fidelity Core Dividend ETF,etf
FEEU,Barclays ETN FI Enhanced Europe 50 ETN,etf
FEM,First Trust Emerging Markets AlphaDEX Fund,etf
FEMB,First Trust Emerging Markets Local Currency Bond ETF,etf
FEMS,First Trust Emerging Markets Small Cap AlphaDEX Fund,etf
FENY,Fidelity MSCI Energy Index ETF,etf
FEP,First Trust Europe AlphaDEX Fund,etf
FEU,SPDR DJ STOXX 50 Etf,etf
FEUZ,First Trust Eurozone AlphaDEX ETF,etf
FEX,First Trust Large Cap Core AlphaDEX Fund,etf
FEZ,SPDR DJ Euro STOXX 50 Etf,etf
FFR,First Trust FTSE EPRA/NAREIT Global Real Estate Index Fund,etf
FFTY,Innovator IBD 50 Fund ETF,etf
FGD,First Trust DJ Global Select Dividend,etf
FGM,First Trust Germany AlphaDEX Fund,etf
FHK,First Trust Hong Kong AlphaDEX Fund,etf
FHLC,Fidelity MSCI Health Care Index ETF,etf
FIBG,CS FI Enhanced Big Cap Growth ETN,etf
FIDU,Fidelity MSCI Industrials Index ETF,etf
FIEG,FI Enhanced Global High Yield ETN Linked to MSCI World High Di,etf
FIEU,CS FI Enhanced Europe 50 ETN,etf
FIGY,Barclays ETN FI Enhanced Global High Yield ETN,etf
FILL,iShares MSCI Global Energy Producers Fund,etf
FINQ,Purefunds Solactive FinTech ETF,etf
FINU,ProShares UltraPro Financial Select Sector,etf
FINX,Global X FinTech Thematic ETF,etf
FINZ,ProShares UltraPro Short Financial Select Sector,etf
FITS,The Health and Fitness ETF,etf
FIW,First Trust Water ETF,etf
FJP,First Trust Japan AlphaDEX Fund,etf
FKO,First Trust South Korea AlphaDEX Fund,etf
FKU,First Trust United Kingdom AlphaDEX Fund,etf
FLAG,WeatherStorm Forensic Accounting Long Short ETF,etf
FLAT,iPath US Treasury Flattener ETN,etf
FLEU,Barclays ETN  FI Enhanced Europe 50 ETN Series B,etf
FLGE,Credit Suisse FI Large Cap Growth Enhanced ETN,etf
FLLV,Franklin Liberty U.S. Low Volatility ETF,etf
FLM,First Trust Global Engineering and Construction ETF,etf
FLN,First Trust Latin America AlphaDEX Fund,etf
FLOT,iShares Floating Rate Bond ETF,etf
FLQD,Franklin LibertyQ Global Dividend ETF,etf
FLQE,Franklin LibertyQ Emerging Markets ETF,etf
FLQG,Franklin LibertyQ Global Equity ETF,etf
FLQH,Franklin LibertyQ International Equity Hedged ETF,etf
FLRN,SPDR Bloomberg Barclays Investment Grade Floating Rate ETF,etf
FLRT,AdvisorShares Pacific Asset Enhanced Floating Rate ETF,etf
FLTB,Fidelity Limited Term Bond ETF,etf
FLTR,VanEck Vectors Investment Grade Floating Rate ETF,etf
FM,iShares MSCI Frontier 100 Fund,etf
FMAT,Fidelity MSCI Materials Index ETF,etf
FMB,First Trust Managed Municipal ETF,etf
FMF,First Trust Morningstar Managed Futures Strategy Fund,etf
FMK,First Trust Mega Cap AlphaDEX Fund,etf
FNCL,Fidelity MSCI Financials Index ETF,etf
FNDA,Schwab Fundamental U.S. Small Company Index ETF,etf
FNDB,Schwab Fundamental U.S. Broad Market Index ETF,etf
FNDC,Schwab Fundamental International Small Company Index ETF,etf
FNDE,Schwab Fundamental Emerging Markets Large Company Index ETF,etf
FNDF,Schwab Fundamental International Large Company Index ETF,etf
FNDX,Schwab Fundamental U.S. Large Company Index ETF,etf
FNI,First Trust Chindia ETF,etf
FNK,First Trust Mid Cap Value AlphaDEX Fund,etf
FNX,First Trust Mid Cap Core AlphaDEX Fund,etf
FNY,First Trust Mid Cap Growth AlphaDEX Fund,etf
FOIL,iPath Pure Beta Aluminum,etf
FONE,First Trust NASDAQ Smartphone Index Fund,etf
FPA,First Trust Asia Pacific Ex-Japan AlphaDEX Fund,etf
FPE,First Trust Preferred Securities and Income ETF ETF,etf
FPX,First Trust US Equity Opportunities ETF,etf
FPXI,First Trust International IPO ETF,etf
FQAL,Fidelity Quality Factor ETF,etf
FRAK,VanEck Vectors Unconventional Oil & Gas ETF,etf
FREL,Fidelity MSCI Real Estate Index ETF,etf
FRI,First Trust S&P REIT Index Fund,etf
FRN,Guggenheim Frontier Markets ETF,etf
FSTA,Fidelity MSCI COnsumer Staples Index ETF,etf
FSZ,First Trust Switzerland AlphaDEX Fund,etf
FTA,First Trust Large Cap Value AlphaDEX Fund,etf
FTAG,First Trust Indxx Global Agriculture ETF,etf
FTC,First Trust Large Cap Growth AlphaDEX Fund,etf
FTCS,First Trust Capital Strength ETF,etf
FTEC,Fidelity MSCI Information Technology Index ETF,etf
FTGC,First Trust Global Tactical Commodity Strategy Fund,etf
FTHI,First Trust High Income ETF,etf
FTLB,First Trust Low Beta Income ETF,etf
FTLS,First Trust Long/Short Equity,etf
FTSD,Franklin Liberty Short Duration U.S. Government ETF,etf
FTSL,First Trust Senior Loan Fund ETF,etf
FTSM,First Trust Enhanced Short Maturity ETF,etf
FTW,First Trust Taiwan AlphaDEX Fund,etf
FTXG,First Trust Nasdaq Food & Beverage ETF,etf
FTXH,First Trust Nasdaq Pharmaceuticals ETF,etf
FTXN,First Trust Nasdaq Oil & Gas ETF,etf
FTXO,First Trust Nasdaq Bank ETF,etf
FTXR,First Trust Nasdaq Transportation ETF,etf
FUD,UBS E-TRACS CMCI Food Total Return ETN,etf
FUE,Elements Exchange Traded Notes MLCX Biofuels Index (Exchange S,etf
FUT,Managed Futures Strategy,etf
FUTY,Fidelity MSCI Utilities Index ETF,etf
FV,First Trust Dorsey Wright Focus 5 ETF,etf
FVAL,Fidelity Value Factor ETF,etf
FVD,First Trust VL Dividend,etf
FVL,First Trust Value Line 100 Fund,etf
FWDB,Madrona Global Bond ETF,etf
FWDD,Madrona Domestic ETF,etf
FWDI,Madrona International ETF,etf
FXA,Guggenheim CurrencyShares Australian Dollar Trust,etf
FXB,Guggenheim CurrencyShares British Pound Sterling Trust,etf
FXC,Guggenheim CurrencyShares Canadian Dollar Trust,etf
FXCH,Guggenheim CurrencyShares Chinese Renminbi Trust,etf
FXD,First Trust Cons. Discret. AlphaDEX,etf
FXE,Guggenheim CurrencyShares Euro Currency Trust,etf
FXEP,PowerShares Developed EuroPacific Currency Hedged Low Volatili,etf
FXEU,PowerShares Europe Currency Hedged Low Volatility Portfolio,etf
FXF,Guggenheim CurrencyShares Swiss Franc Trust,etf
FXG,First Trust Cons. Staples AlphaDEX,etf
FXH,First Trust Health Care AlphaDEX,etf
FXI,iShares China Large-Cap ETF,etf
FXJP,PowerShares Japan Currency Hedged Low Volatility Portfolio,etf
FXL,First Trust Technology AlphaDEX,etf
FXN,First Trust Energy AlphaDEX Fund,etf
FXO,First Trust Financials AlphaDEX,etf
FXP,ProShares Ultrashort FTSE China 50,etf
FXR,First Trust Industrials AlphaDEX,etf
FXS,Guggenheim CurrencyShares Swedish Krona Trust,etf
FXSG,Guggenheim CurrencyShares Singapore Dollar Trust ETF,etf
FXU,First Trust Utilities AlphaDEX Fund,etf
FXY,Guggenheim CurrencyShares Japanese Yen Trust,etf
FXZ,First Trust Materials AlphaDEX Fund,etf
FYC,First Trust Small Cap Growth AlphaDEX Fund,etf
FYLD,Cambria Foreign Shareholder Yield ETF,etf
FYT,First Trust Small Cap Value AlphaDEX Fund,etf
FYX,First Trust Small Cap Core AlphaDEX Fund,etf
GAA,Cambria Global Asset Allocation ETF,etf
GAF,SPDR S&P Middle East & Africa ETF,etf
GAL,SPDR SSgA Global Allocation ETF,etf
GAMR,FactorShares Trust PureFunds Video Game Tech ETF,etf
GARD,Reality Shares DIVCON Dividend Guard,etf
GASL,Direxion Daily Natural Gas Related Bull 3X Shares,etf
GASX,Direxion Daily Natural Gas Related Bear 3X Shares,etf
GAZ,iPath Bloomberg Natural Gas Subindex Total Return ETN,etf
GBB,iPath GBP/USD Exchange Rate ETN,etf
GBF,iShares Government/Credit Bond ETF,etf
GBIL,"Goldman Sachs Group, Inc. (The) ETF",etf
GCC,WisdomTree Continuous Commodity Index Fund,etf
GCE,Claymore CEF Index Linked GS Connect ETN,etf
GDJJ,ProShares Ultra Junior Miners,etf
GDX,VanEck Vectors Gold Miners ETF,etf
GDXJ,VanEck Vectors Junior Gold Miners ETF,etf
GDXS,ProShares UltraShort Gold Miners ETF,etf
GENY,Principal Millennials Index ETF,etf
GEUR,AdvisorShares Gartman Gold/Euro ETF,etf
GEX,VanEck Vectors Global Alternative Energy ETF,etf
GGOV,ProShares German Sovereign Sub Soverign ETF,etf
GHII,Guggenheim S&P High Income Infrastructure ETF,etf
GHYG,iShares Global High Yield Corporate Bond ETF,etf
GII,SPDR S&P Global Infrastructure ETF,etf
GIVE,AdvisorShares Global Echo,etf
GLD,SPDR Gold Trust,etf
GLDI,Credit Suisse Gold Shares Covered Calls ETN,etf
GLL,ProShares UltraShort Gold,etf
GLTR,ETFS Physical Precious Metal Basket Shares ETF,etf
GMF,SPDR S&P Emerging Asia Pacific ETF,etf
GML,SPDR S&P Emerging Latin America ETF,etf
GMM,SPDR S&P Emerging Markets ETF,etf
GMMB,Columbia Intermediate Municipal Bond Fund,etf
GMOM,Cambria Global Momentum ETF,etf
GMTB,Columbia Core Bond ETF,etf
GNMA,iShares GNMA Bond ETF,etf
GNR,SPDR S&P Global Natural Resources ETF,etf
GOVT,iShares U.S. Treasury Bond ETF,etf
GQRE,FlexShares Global Quality Real Estate Index Fund,etf
GREK,Global X MSCI Greece ETF,etf
GRES,IQ ARB Global Resources ETF,etf
GRI,Cohen & Steers Global Realty Majors ETF,etf
GRID,First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index,etf
GRN,iPath Global Carbon ETN,etf
GRU,Elements Exchange Traded Notes MLCX Grains Index-Total Return,etf
GRWN,iPath Pure Beta Softs,etf
GSC,Goldman Sachs Connect S&P GSCI Enhanced Commodity Total Return,etf
GSD,WisdomTree Global SmallCap Dividend Fund,etf
GSEU,Goldman Sachs ActiveBeta Europe Equity ETF,etf
GSG,iShares GSCI Commodity-Indexed Trust Fund,etf
GSIE,Goldman Sachs ActiveBeta International Equity ETF,etf
GSJY,Goldman Sachs ActiveBeta Japan Equity ETF,etf
GSLC,Goldman Sachs ActiveBeta U.S. Large Cap Equity ETF,etf
GSP,iPath S&P GSCI Total Return Index ETN,etf
GSY,Guggenheim Enhanced Short Duration ETF,etf
GTAA,AdvisorShares Morgan Creek Global Tactical ETF,etf
GTO,Guggenheim Total Return Bond ETF,etf
GULF,WisdomTree Middle East Dividend Fund,etf
GUNR,FlexShares Global Upstream Natural Resources Index Fund ETF,etf
GUR,SPDR S&P Emerging Europe ETF,etf
GURI,Global X Guru International Index ETF,etf
GURU,Global X Guru Index ETF,etf
GUSH,Direxion Daily S&P Oil & Gas Exp. & Prod. Bull 3X Shares,etf
GVAL,Cambria Global Value ETF,etf
GVI,iShares Intermediate Government/Credit Bond ETF,etf
GWL,SPDR S&P World ex-US ETF,etf
GWX,SPDR S&P International SmallCap ETF,etf
GXC,SPDR S&P China ETF,etf
GXF,Global X FTSE Nordic Region ETF,etf
GXG,Global X MSCI Colombia ETF,etf
GYEN,AdvisorShares Gartman Gold/Yen ETF,etf
GYLD,Arrow Dow Jones Global Yield ETF ETF,etf
HACK,PureFunds ISE Cyber Security ETF,etf
HACV,iShares Currency Hedged MSCI ACWI Minimum Volatility ETF,etf
HACW,iShares Currency Hedged MSCI ACWI ETF,etf
HAHA,CSOP China CSI 300 A-H Dynamic ETF,etf
HAKD,Direxion Daily Cyber Security & IT Bear 2X Shares,etf
HAKK,Direxion Daily Cyber Security & IT Bull 2X Shares,etf
HAO,Guggenheim China Small Cap Index ETF,etf
HAP,VanEck Vectors Natural Resources ETF,etf
HAUD,iShares Currency Hedged MSCI Australia ETF,etf
HAWX,iShares Currency Hedged MSCI ACWI ex U.S. ETF,etf
HDAW,Deutsche X-trackers MSCI All World ex US High Dividend Yield H,etf
HDEE,Deutsche X-trackers MSCI Emerging Markets High Dividend Yield,etf
HDEF,Deutsche X-trackers MSCI EAFE High Dividend Yield Hedged Equit,etf
HDEZ,Deutsche X-trackers MSCI Eurozone High Dividend Yield Hedged E,etf
HDG,ProShares Hedge Replication ETF,etf
HDGE,Ranger Equity Bear Bear ETF,etf
HDLS,WisdomTree International Hedged SmallCap Dividend Fund,etf
HDLV,ETRACS Monthly Pay 2xLeveraged US High Dividend Low Volatility,etf
HDMV,First Trust Exchange-Traded Fund III First Trust Horizon Manag,etf
HDRW,WisdomTree Global ex-U.S. Hedged Real Estate Fund,etf
HDV,iShares Core High Dividend ETF,etf
HDWM,WisdomTree Trust WisdomTree International Hedged Equity Fund,etf
HDWX,SPDR S&P International Dividend Currency Hedged ETF,etf
HECO,EcoLogical Strategy ETF,etf
HEDJ,WisdomTree Europe Hedged Equity Fund,etf
HEEM,iShares Currency Hedged MSCI Emerging Markets ETF,etf
HEFA,iShares Currency Hedged MSCI EAFE ETF,etf
HEFV,iShares Currency Hedged MSCI EAFE Minimum Volatility ETF,etf
HEMV,iShares Currency Hedged MSCI EM Minimum Volatility,etf
HEUS,iShares Currency Hedged MSCI Europe Small-Cap ETF,etf
HEUV,iShares Currency Hedged MSCI Europe Minimum Volatility,etf
HEVY,iPath Pure Beta Industrial Metals,etf
HEWC,iShares Currency Hedged MSCI Canada ETF,etf
HEWG,iShares Currency Hedged MSCI Germany ETF,etf
HEWI,iShares Currency Hedged MSCI Italy ETF,etf
HEWJ,iShares Currency Hedged MSCI Japan ETF,etf
HEWL,iShares Currency Hedged MSCI Switzerland ETF,etf
HEWP,iShares Currency Hedged MSCI Spain,etf
HEWU,iShares Currency Hedged MSCI United Kingdom ETF,etf
HEWW,iShares Currency Hedged MSCI Mexico ETF,etf
HEWY,iShares Currency Hedged MSCI South Korea ETF,etf
HEZU,iShares Currency Hedged MSCI Eurozone ETF,etf
HFEZ,SPDR EURO STOXX 50 Currency Hedged ETF,etf
HFXE,IQ 50 Percent Hedged FTSE Europe ETF,etf
HFXI,IQ 50 Percent Hedged FTSE International ETF,etf
HFXJ,IQ 50 Percent Hedged FTSE Japan ETF,etf
HGEU,ProShares Hedged FTSE Europe ETF,etf
HGI,Guggenheim International Multi-Asset Income Index ETF,etf
HGJP,ProShares Hedged FTSE Japan ETF,etf
HGSD,WisdomTree Global Hedged SmallCap Dividend Fund,etf
HHYX,iShares Currency Hedged International High Yield Bond ETF,etf
HILO,Columbia EM Quality Dividend ETF,etf
HIPS,Master Income ETF,etf
HJPX,iShares Currency Hedged JPX-Nikkei 400 ETF,etf
HOLD,AdvisorShares Sage Core Reserves ETF,etf
HOML,ETRACS Monthly Reset 2xLeveraged ISE Exclusively Homebuilders,etf
HSCZ,iShares Currency Hedged MSCI EAFE Small-Cap ETF,etf
HSPX,Horizons S&P 500 Covered Call,etf
HTUS,Hull Tactical US ETF,etf
HUSE,US Market Rotation Strategy ETF,etf
HUSV,First Trust Exchange-Traded Fund III First Trust Horizon Manag,etf
HVPW,U.S. Equity High Volatility Put Write Index Fund,etf
HYD,VanEck Vectors High Yield Municipal Index ETF,etf
HYDD,Direxion Daily High Yield Bear 2X Shares,etf
HYEM,VanEck Vectors Emerging Markets High Yield Bond ETF,etf
HYG,iShares iBoxx $ High Yield Corporate Bond ETF,etf
HYGH,iShares Interest Rate Hedged High Yield Bond ETF,etf
HYHG,ProShares High Yield-Interest Rate Hedged ETF,etf
HYIH,Deutsche X-trackers High Yield Corporate Bond - Interest Rate,etf
HYLB,Deutsche X-trackers USD High Yield Corporate Bond ETF,etf
HYLD,Peritus High Yield ETF,etf
HYLS,First Trust High Yield Long/Short ETF,etf
HYMB,SPDR Nuveen S&P High Yield Municipal Bond ETF,etf
HYND,WisdomTree Negative Duration High Yield Bond Fund,etf
HYS,PIMCO 0-5 Year High Yield Corporat Bond Index Exchange-Traded,etf
HYXE,iShares iBoxx $ High Yield ex Oil & Gas Corporate Bond ETF,etf
HYXU,iShares Global ex USD High Yield Corporate Bond ETF,etf
HYZD,WisdomTree Interest Rate Hedged High Yield Bond Fund,etf
IAGG,iShares Core International Aggregate Bond ETF,etf
IAI,iShares U.S. Broker-Dealers & Securities Exchanges ETF,etf
IAK,iShares U.S. Insurance ETF,etf
IAT,iShares U.S. Regional Banks ETF,etf
IAU,ishares Gold Trust,etf
IBB,iShares Nasdaq Biotechnology Index Fund,etf
IBCC,iShares iBonds Mar 2018 Term Corporate ex-Financials ETF,etf
IBCD,iShares iBonds Mar 2020 Term Corporate ex-Financials Term ETF,etf
IBCE,iShares iBonds Mar 2023 Term Corporate ex-Financials ETF,etf
IBDB,iShares iBonds Mar 2018 Term Corporate ETF,etf
IBDC,iShares iBonds Mar 2020 Term Corporate ETF,etf
IBDD,iShares iBonds Mar 2023 Term Corporate ETF,etf
IBDH,iShares iBonds Dec 2018 Term Corporate ETF,etf
IBDJ,iShares iBonds Dec 2017 Term Corporate ETF,etf
IBDL,iShares iBonds Dec 2020 Term Corporate ETF,etf
IBDR,iShares iBonds Dec 2026 Term Corporate ETF,etf
IBLN,Direxion iBillionaire Index ETF,etf
IBMF,iShares iBonds Sep 2017 Term Muni Bond ETF,etf
IBMG,iShares iBonds Sep 2018 Term Muni Bond ETF,etf
IBMH,iShares iBonds Sep 2019 Term Muni Bond ETF,etf
IBMI,iShares iBonds Sep 2020 Term Muni Bond ETF,etf
IBMJ,iShares iBonds Dec 2021 Term Muni Bond ETF,etf
IBMK,iShares iBonds Dec 2022 Term Muni Bond ETF,etf
IBND,SPDR Bloomberg Barclays International Corporate Bond ETF,etf
IBUY,Amplify Online Retail ETF,etf
ICF,iShares Cohen & Steers REIT ETF,etf
ICI,iPath Optimized Currency Carry ETN,etf
ICLN,iShares S&P Global Clean Energy Index Fund,etf
ICN,WisdomTree Indian Rupee Strategy Fund,etf
ICOL,iShares MSCI Colombia Capped,etf
ICSH,iShares Liquidity Income Fund,etf
ICVT,iShares Convertible Bond ETF,etf
IDHQ,PowerShares S&P International Developed Quality Portfolio (S&P,etf
IDLB,PowerShares FTSE International Low Beta Equal Weight Portfolio,etf
IDLV,PowerShares S&P International Developed Low Volatility Portfol,etf
IDOG,ALPS International Sector Dividend Dogs ETF,etf
IDU,iShares U.S. Utilities ETF,etf
IDV,iShares International Select Dividend ETF,etf
IDX,VanEck Vectors Indonesia Index ETF,etf
IEF,iShares 7-10 Year Treasury Bond ETF,etf
IEFA,iShares Core MSCI EAFE ETF,etf
IEI,iShares 3-7 Year Treasury Bond ETF,etf
IEMG,iShares Core MSCI Emerging Markets ETF,etf
IEO,iShares U.S. Oil & Gas Exploration & Production ETF,etf
IEUR,iShares Core MSCI Europe ETF,etf
IEUS,iShares MSCI Europe Small-Cap ETF,etf
IEV,iShares Europe ETF,etf
IEZ,iShares U.S. Oil Equipment & Services ETF,etf
IFEU,iShares FTSE EPRA/NAREIT Europe Index Fund,etf
IFGL,iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund,etf
IFLY,FactorShares Trust PureFunds Drone Economy Strategy ETF,etf
IFV,First Trust Dorsey Wright International Focus 5 ETF,etf
IGE,iShares North American Natural Resources ETF,etf
IGEM,VanEck Vectors ETF Trust Market Vectors EM Investment Grade +,etf
IGF,iShares Global Infrastructure ETF,etf
IGHG,ProShares Investment Grade-Interest Rate Hedged ETF,etf
IGIH,Deutsche X-trackers Investment Grade Bond - Interest Rate Hedg,etf
IGM,iShares North American Tech ETF,etf
NUAG,NuShares Enhanced Yield US Aggregate Bond ETF ETF,etf
NUGT,Direxion Daily Gold Miners Index Bull 3X Shares,etf
NYF,iShares New York Muni Bond ETF,etf
OEF,iShares S&P 100 ETF,etf
OEW,Guggenheim ETF Trust ETF,etf
OIH,VanEck Vectors Oil Services ETF,etf
OIIL,X-Links WTI Crude Oil Index ETNs,etf
OIL,iPath S&P GSCI Crude Oil Total Return Index,etf
OILK,ProShares K1 Free Crude Oil Strategy ETF,etf
OLD,The Long-Term Care ETF,etf
OLEM,iPath Pure Beta Crude Oil ETN,etf
OLO,PowerShares DB Crude Oil Long ETN,etf
ONEK,SPDR Russell 1000 ETF,etf
ONEO,SPDR Russell 1000 Momentum Focus ETF,etf
ONEQ,Fidelity Nasdaq Composite Index Tracking Stock,etf
ONEV,SPDR Russell 1000 Low Volatility Focus ETF,etf
ONG,iPath Pure Beta Energy,etf
ORG,The Organics ETF,etf
OUNZ,VanEck Merk Gold Trust,etf
OUSM,O'Shares FTSE Russell Small Cap Quality Dividend ETF,etf
PAF,PowerShares FTSE RAFI Asia Pacific ex-Japan Portfolio,etf
PAGG,PowerShares Global Agriculture Portfolio,etf
PAK,Global X MSCI Pakistan ETF,etf
PALL,ETFS Physical Palladium Shares,etf
PAVE,Global X Funds,etf
PBD,PowerShares Global Clean Energy Portfolio,etf
PBE,PowerShares Dynamic Biotech &Genome,etf
PBJ,PowerShares Dynamic Food & Beverage,etf
PBP,PowerShares S&P 500 BuyWrite Portfolio,etf
PBS,PowerShares Dynamic Media,etf
PBW,PowerShares WilderHill Clean Energy Portfolio,etf
PCEF,PowerShares CEF Income Composite Portfolio,etf
PCY,PowerShares Emerging Markets Sovereign Debt Portfolio,etf
PDBC,PowerShares Optimum Yield Diversified Commodity Strategy No K-,etf
PDN,PowerShares FTSE RAFI Developed Markets ex-U.S. Small-Mid Port,etf
PDP,PowerShares DWA Momentum Portfolio,etf
PEJ,PowerShares Dynamic Leisure & Entertainment Portfolio,etf
PEK,VanEck Vectors ChinaAMC CSI 3000 ETF,etf
PERM,Global X Permanent ETF,etf
PEX,ProShares Global Listed Private Equity ETF,etf
